"","disc_number","duration_ms.x","href","name","popularity","album.release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
"9927",1,194760,"https://api.spotify.com/v1/tracks/43kgUS2fkM6DoDQxyhpdQB","String Quartet No. 14 in C-Sharp Minor, Op. 131 - Version for String Orchestra by Dimitri Mitropoulos: 2. Allegretto - Live",0,"2020-03-13",0.229,0.168,2,-20.49,1,0.0458,0.985,0.877,0.277,0.168,70.103
"9928",1,269083,"https://api.spotify.com/v1/tracks/43mwjiAXLMqkOv4vtlNweU","Revenge",78,"2020-02-03",0.844,0.574,4,-4.886,0,0.382,0.306,0,0.11,0.476,158.047
"9929",1,186426,"https://api.spotify.com/v1/tracks/43NqTeL8pgBxKHPMiJKUP5","Girl",85,"2020-01-24",0.733,0.708,6,-4.957,1,0.0937,0.0325,0.000327,0.324,0.694,93.021
"9930",1,194613,"https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN","Exchange",78,"2015-10-02",0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14
"9931",1,170640,"https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN","I Forgot That You Existed",78,"2019-08-23",0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875
"9932",1,170762,"https://api.spotify.com/v1/tracks/43SMQMC2X2fAOuTPRnSGrG","Tu No Metes Cabra",66,"2017-07-06",0.86,0.641,7,-2.149,1,0.219,0.689,0.00331,0.107,0.432,92.013
"9933",1,205986,"https://api.spotify.com/v1/tracks/43tgC5pTYJpc5D3C9HRwEg","Slow Down (with Calvin Harris)",53,"2018-10-22",0.853,0.693,0,-4.337,1,0.0524,0.0855,7.16e-05,0.11,0.547,124.049
"9934",1,281586,"https://api.spotify.com/v1/tracks/43TP6JCWXgkc2D7Xjz5hBr","RAP DEVIL",65,"2018-09-21",0.896,0.834,9,-4.682,0,0.238,0.215,3.92e-06,0.184,0.776,149.968
"9935",1,201680,"https://api.spotify.com/v1/tracks/43wzy7JxMEfvCh8ZFeZKYk","Right Now",71,"2018-08-24",0.597,0.751,6,-4.982,0,0.193,0.0104,0,0.0912,0.568,103.956
"9936",1,157520,"https://api.spotify.com/v1/tracks/43YQDj1KOPMFAUcTEPKy4p","Millions",71,"2019-12-20",0.942,0.531,1,-7.51,1,0.215,0.00236,0.000106,0.0812,0.74,99.027
"9937",1,196077,"https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I","when the party's over",89,"2019-03-29",0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642
"9938",1,124055,"https://api.spotify.com/v1/tracks/43ZyHQITOjhciSUUNPVRHc","Gucci Gang",72,"2017-10-06",0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889
"9939",2,213620,"https://api.spotify.com/v1/tracks/443dTEW33M0vZAQj7N0VB8","Zimbabwe - Flume Remix",40,"2012-11-09",0.674,0.697,9,-8.766,0,0.0344,0.106,0.223,0.0936,0.0395,110.003
"9940",1,193101,"https://api.spotify.com/v1/tracks/4454AwPZEKvSObvkwUGhcM","Drift Away (feat. Sarah Stiles)",58,"2019-09-02",0.434,0.231,0,-16.314,1,0.0552,0.584,0.0218,0.122,0.0774,82.041
"9941",1,182133,"https://api.spotify.com/v1/tracks/446Jufq5oOCwOSXbkqq5yD","Bring It On Over",60,"2018-09-19",0.705,0.761,0,-4.579,1,0.0298,0.00385,0,0.186,0.819,99.986
"9942",1,182426,"https://api.spotify.com/v1/tracks/448SOFDbUBcqVw1ZatpofU","V12 (feat. Post Malone)",22,"2020-03-13",0.785,0.538,8,-7.272,1,0.126,0.0167,0,0.125,0.314,89.507
"9943",1,233654,"https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf","Slide Away",79,"2019-08-16",0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051
"9944",1,141818,"https://api.spotify.com/v1/tracks/44ApO1Q5s0dXveC0zRlWxi","Obey The Walrus",59,"2017-02-21",0.85,0.805,8,-4.541,1,0.233,0.016,0,0.104,0.346,149.127
"9945",1,260573,"https://api.spotify.com/v1/tracks/44aTAUBF0g6sMkMNE8I5kd","Every Little Thing She Does Is Magic",72,"1981-10-02",0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909
"9946",1,182360,"https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC","Can't Help Falling in Love",77,"1961-10-20",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307
"9947",1,323253,"https://api.spotify.com/v1/tracks/44CZRkOxv7UItaAUmh8PgN","Doses & Mimosas",66,"2014",0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503
"9948",1,192168,"https://api.spotify.com/v1/tracks/44d4drNqTOl8CuH4Mfh0F7","DIEMONDS",61,"2015-06-15",0.436,0.17,1,-9.549,1,0.347,0.833,0.00116,0.118,0.188,100.113
"9949",1,230493,"https://api.spotify.com/v1/tracks/44Fg7XesYHN9RIpg6oggLk","When She Grows Up",52,"2013-05-07",0.592,0.442,9,-7.258,1,0.0295,0.294,0,0.154,0.256,138.094
"9950",1,149180,"https://api.spotify.com/v1/tracks/44Kfzh93wjt0mKzVLyn8yr","Seven Days Walking / Day 1: Low Mist Var. 1",1,"2020-03-06",0.146,0.00122,0,-39.934,1,0.0342,0.96,0.95,0.156,0.423,73.594
"9951",1,123352,"https://api.spotify.com/v1/tracks/44lijyIdtLNBBinlQrjsff","Berlin Zone",44,"2020-01-27",0.79,0.633,10,-12.11,0,0.0498,0.00888,0.809,0.151,0.626,123.994
"9952",1,224640,"https://api.spotify.com/v1/tracks/44Ljlpy44mHvLJxcYUvTK0","Chocolate",63,"2013-01-01",0.591,0.94,11,-4.341,1,0.0522,0.00391,0,0.383,0.676,100.043
"9953",1,181426,"https://api.spotify.com/v1/tracks/44M12pkcMqqdbNNooHCZ6C","Come And Get It",63,"2016-10-21",0.567,0.987,4,-4.069,1,0.0765,0.000133,2.38e-05,0.371,0.383,107.974
"9954",1,165000,"https://api.spotify.com/v1/tracks/44m2vuJzBb9SBVvhnsdzBg","Eyes Quiet",59,"2019-09-25",0.249,0.243,4,-23.521,1,0.053,0.256,0.925,0.0939,0.0362,139.327
"9955",1,166000,"https://api.spotify.com/v1/tracks/44mYhOVgerj2qPjkGDVA6n","It's Beginning To Look Like Christmas",55,"1945-01-01",0.473,0.212,0,-15.018,0,0.0496,0.77,0,0.136,0.576,96.94
"9956",1,220540,"https://api.spotify.com/v1/tracks/44n97yHySt0Z9rqPaXgjCK","Sorry",75,"2017-06-02",0.513,0.25,5,-9.376,0,0.0367,0.913,0,0.117,0.351,74.103
"9957",1,192000,"https://api.spotify.com/v1/tracks/44nlOJLjLqwNgYcT277V25","Make Eem Run!",58,"2019-01-23",0.936,0.514,2,-8.908,0,0.271,0.747,0,0.11,0.812,129.997
"9958",1,246040,"https://api.spotify.com/v1/tracks/44NRdYQw7P0GWuiunRv3hr","I Stand Alone",67,"2003-04-08",0.217,0.92,8,-4.479,1,0.0628,2.86e-05,0,0.102,0.376,167.169
"9959",1,236253,"https://api.spotify.com/v1/tracks/44Ssjb20kLO6FshLp0gNZE","Chucky vs. The Giant Tortoise",56,"2016-10-07",0.405,0.973,11,-3.213,0,0.103,0.0298,0,0.191,0.484,75.576
"9960",1,184360,"https://api.spotify.com/v1/tracks/44uCMdE6RWnkOFYTtbmUUc","Cherry Cola",69,"2018-02-09",0.777,0.635,5,-6.323,0,0.0392,0.764,2.25e-06,0.155,0.653,138.04
"9961",1,223093,"https://api.spotify.com/v1/tracks/44vMHn5aDNEkUdQmonvHp3","Just Being Me",56,"2014-08-05",0.542,0.905,2,-3.417,1,0.281,5.58e-05,0.0102,0.131,0.732,150.144
"9962",1,292773,"https://api.spotify.com/v1/tracks/44vXWYTcdrejrIQZEoHzl8","Lights",71,"2019-07-02",0.625,0.663,5,-5.115,1,0.0302,0.112,0,0.105,0.398,98.998
"9963",1,261542,"https://api.spotify.com/v1/tracks/44WLOqH7QayQOQdeUHeKUK","We are Bulletproof : the Eternal",81,"2020-02-21",0.526,0.575,9,-5.215,0,0.0309,0.225,0,0.108,0.19,84.047
"9964",1,231480,"https://api.spotify.com/v1/tracks/44wXefe8WB9Fd6xwtmAwbR","Monkey Wrench",67,"1997-05-20",0.399,0.953,4,-4.276,1,0.0752,1.83e-05,2.53e-05,0.149,0.555,174.216
"9965",1,286160,"https://api.spotify.com/v1/tracks/44WZJJnhlIMwARyEjigVRz","Giving Up The Gun",50,"2010-01-12",0.637,0.88,9,-5.202,1,0.0512,0.00124,0.000164,0.0586,0.746,134.035
"9966",1,207813,"https://api.spotify.com/v1/tracks/44yeuXXaEnaK5Cugptf7GH","Cigarettes On Patios",65,"2019-06-07",0.754,0.725,7,-5.783,1,0.0528,0.319,1.19e-06,0.188,0.597,140.011
"9967",1,100773,"https://api.spotify.com/v1/tracks/44z4Gwu4xCFfVNkxmyjWSj","Divertimento in B-Flat Major, K. 270: 4. Presto",2,"2020-03-15",0.49,0.118,5,-21.098,1,0.0566,0.993,0.955,0.0731,0.595,127.151
"9968",1,196266,"https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr","Vossi Bop",74,"2019-04-26",0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115
"9969",1,191906,"https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv","Banana Pancakes",68,"2005-01-01",0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303
"9970",1,168419,"https://api.spotify.com/v1/tracks/454Epa1vrCGFddHXKyC1kb","Water",66,"2019-10-25",0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338
"9971",1,214826,"https://api.spotify.com/v1/tracks/454JIJlQ8GvrCoBvSfq3KA","Country Must Be Country Wide",58,"2010",0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093
"9972",1,230746,"https://api.spotify.com/v1/tracks/455AfCsOhhLPRc68sE01D8","Last Friday Night (T.G.I.F.)",74,"2012-03-12",0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03
"9973",1,77600,"https://api.spotify.com/v1/tracks/455IYy22hKJXgEwgownVqT","Boost!",50,"2017-07-14",0.723,0.328,1,-11.121,1,0.477,0.0642,0,0.123,0.382,124.087
"9974",1,205600,"https://api.spotify.com/v1/tracks/456xBIOmLRoLzCvCzZrWge","Safari",71,"2016-06-24",0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.065
"9975",1,174440,"https://api.spotify.com/v1/tracks/4591VqUIXysNlmI5NcAIUd","My Guy",66,"1964",0.691,0.581,10,-7.85,1,0.065,0.557,4.62e-05,0.147,0.91,126.615
"9976",1,234706,"https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe","This Is Me",76,"2017-12-08",0.284,0.704,2,-7.276,1,0.186,0.00583,0.000115,0.0424,0.1,191.702
"9977",1,149118,"https://api.spotify.com/v1/tracks/45cLs8T0cgOn6ZEd4ionkG","No More",55,"2019-11-26",0.473,0.0183,0,-25.025,0,0.0448,0.994,0.931,0.122,0.262,52.452
"9978",1,187120,"https://api.spotify.com/v1/tracks/45DElIx0dXqUH4A88yQFdE","Go With The Flow",58,"2002",0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37
"9979",1,226533,"https://api.spotify.com/v1/tracks/45EDI3rk0f4cAMt9f8b56R","Impossible - Main",67,"2010-01-01",0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.125,0.539,90.034
"9980",1,201707,"https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk","Love Lies (with Normani)",77,"2018-02-14",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955
"9981",1,190080,"https://api.spotify.com/v1/tracks/45eZSR0jA15KPI2HXVSifw","I'd Rather Go Blind",56,"2008-11-28",0.326,0.528,9,-8.374,1,0.032,0.159,3.55e-05,0.0862,0.289,166.213
"9982",1,213611,"https://api.spotify.com/v1/tracks/45h4w81P5iJJTSeR0jJUQ8","She",67,"2019-01-18",0.479,0.154,2,-15.051,1,0.0369,0.755,0.0261,0.11,0.232,92.457
"9983",1,193714,"https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU","Come Together",64,"2017-09-08",0.447,0.788,2,-4.994,0,0.0464,0.00257,1.68e-05,0.0744,0.505,80.04
"9984",1,216131,"https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr","Girlfriend",72,"2007-04-17",0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983
"9985",1,176813,"https://api.spotify.com/v1/tracks/45hZQUKq1hhbBVoGaz2M1x","Yo Quiero Ser",50,"1967",0.528,0.347,2,-6.178,1,0.0291,0.356,7.28e-06,0.233,0.679,102.23
"9986",1,211933,"https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea","Are You Gonna Go My Way",72,"1993-03-09",0.619,0.67,11,-10.319,0,0.0353,0.00165,0.0109,0.331,0.777,129.267
"9987",1,192293,"https://api.spotify.com/v1/tracks/45iMwUi9OBJlEIsTJ4AStR","Not A Love Song",63,"2017-11-03",0.743,0.523,7,-10.288,1,0.0867,0.128,0.000124,0.135,0.316,92.006
"9988",1,243700,"https://api.spotify.com/v1/tracks/45jM2fuCq0NHD9p7xn0ptd","¿Cual Es Tu Plan?",68,"2018-08-17",0.822,0.601,5,-5.418,0,0.297,0.415,0,0.0797,0.872,96.123
"9989",1,161200,"https://api.spotify.com/v1/tracks/45Ln3F9PRPYTXBcMFkZMzS","R.I.P. Fredo (feat. Young Nudy) - Notice Me",61,"2018-05-11",0.912,0.755,2,-5.393,1,0.142,0.1,0,0.179,0.625,140.051
"9990",1,191250,"https://api.spotify.com/v1/tracks/45nNKzH7nKMfyFhUUqdyGY","Decumbent",62,"2019-12-13",0.196,0.027,7,-29.634,1,0.0491,0.992,0.799,0.102,0.0359,133.866
"9991",1,182520,"https://api.spotify.com/v1/tracks/45oeon7TZMBYGAIdJXekeG","The Art of Fugue, BWV 1080: Contrapunctus XII à 4 in forma rectus (Live)",13,"2020-03-06",0.399,0.106,2,-22.541,0,0.0391,0.991,0.883,0.1,0.151,105.955
"9992",1,263794,"https://api.spotify.com/v1/tracks/45PxuJqJBnPXZKLxoo9Apj","SUPERPOSITION",64,"2019-06-28",0.589,0.279,4,-11.209,1,0.0408,0.911,0.000128,0.087,0.333,115.656
"9993",1,167589,"https://api.spotify.com/v1/tracks/45RdkQ34Kzn9GY1InYjIsA","Y.O.U.",69,"2020-02-12",0.569,0.687,8,-5.611,1,0.168,0.354,0,0.118,0.495,92.724
"9994",1,208906,"https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl","Golden",79,"2019-12-13",0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863
"9995",1,198866,"https://api.spotify.com/v1/tracks/45s88Xopo6KvHc0PQ05aGg","My Generation - Mono Version",60,"1966-04-01",0.299,0.787,0,-7.93,0,0.069,0.14,0,0.292,0.716,94.798
"9996",1,211253,"https://api.spotify.com/v1/tracks/45sDIKapDyxPl307QpEAwl","Rocketeer",63,"2010-01-01",0.664,0.845,4,-6.115,0,0.0461,0.181,0,0.267,0.357,96.005
"9997",1,154456,"https://api.spotify.com/v1/tracks/45StvejYUdIsyUwqdZ7iJM","Y U Gotta B Like That",73,"2019-06-02",0.732,0.413,9,-6.353,1,0.0702,0.287,0,0.0565,0.761,92.066
"9998",1,234198,"https://api.spotify.com/v1/tracks/45sVRPegWSGpIcsrDoaaCY","En Peligro de Extinción",74,"2018-06-18",0.709,0.483,0,-3.734,1,0.0281,0.219,2.33e-06,0.241,0.834,123.566
"9999",1,178760,"https://api.spotify.com/v1/tracks/45TTVAwC3GxZG2Iya49NY6","Carne Asada (feat. Ambjaay)",49,"2020-03-13",0.962,0.402,1,-8.173,1,0.31,0.00149,3.05e-06,0.154,0.171,109.873
"10000",1,249177,"https://api.spotify.com/v1/tracks/45u83Y1YHDC1nYve0NGozt","KK (feat. Project Pat & Juicy J)",55,"2014-08-19",0.71,0.799,10,-3.269,1,0.0592,0.0664,0,0.389,0.28,150.026
"10001",1,156780,"https://api.spotify.com/v1/tracks/45uDtD6s3y0V4tkWZrPDXy","Sand People",54,"2017-06-16",0.596,0.533,6,-8.457,0,0.0926,0.864,8.28e-05,0.13,0.457,76.939
"10002",1,163230,"https://api.spotify.com/v1/tracks/45VUFJHeZfopDwIV0LPzwI","El Cazador",63,"2019-10-31",0.764,0.693,8,-4.133,0,0.0432,0.369,0,0.208,0.953,104.918
"10003",1,204664,"https://api.spotify.com/v1/tracks/45XhKYRRkyeqoW3teSOkCM","Wild Thoughts (feat. Rihanna & Bryson Tiller)",66,"2017-06-22",0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621
"10004",1,246022,"https://api.spotify.com/v1/tracks/4612HMjlMxKcCjyLjJ1QuP","Intuition",59,"2020-02-28",0.525,0.777,5,-3.352,1,0.454,0.179,0,0.161,0.692,99.599
"10005",1,198129,"https://api.spotify.com/v1/tracks/461uyRmJte5NfKsWNV8Wlx","English Suite No. 3 in G Minor, BWV 808: I. Prelude",0,"2020-03-14",0.38,0.758,6,-12.615,0,0.0308,0.944,0.96,0.041,0.968,101.217
"10006",1,188186,"https://api.spotify.com/v1/tracks/463PQggkmk5tTw8ug0ahOX","The Other Side (from Trolls World Tour)",83,"2020-02-26",0.761,0.607,7,-6.274,1,0.0964,0.00277,0,0.132,0.71,105.979
"10007",1,201015,"https://api.spotify.com/v1/tracks/464F0JTwP8PjLQocetUEEE","Seguimos Laborando - En Vivo",60,"2019-06-13",0.609,0.537,7,-9.26,0,0.0543,0.198,1.24e-05,0.319,0.811,92.476
"10008",1,170240,"https://api.spotify.com/v1/tracks/465CNemByQDps6aOI24859","Lujos De La Vida",55,"2018-02-09",0.759,0.842,11,-6.436,0,0.1,0.118,1.21e-05,0.138,0.64,115.05
"10009",1,286573,"https://api.spotify.com/v1/tracks/467iwXPrfRc2Xy7Z10D6Gd","I'm Bad, I'm Nationwide",44,"2014-06-09",0.661,0.522,7,-13.05,0,0.0307,0.373,0.00058,0.0733,0.897,102.454
"10010",1,230625,"https://api.spotify.com/v1/tracks/467t3218y3yihFcyDGWjr0","Skin",67,"2018-04-19",0.674,0.616,7,-3.471,1,0.0272,0.512,2.1e-06,0.331,0.551,94.934
"10011",1,159140,"https://api.spotify.com/v1/tracks/46aopTu45teng25ROkoeXk","Invitation (feat. Kodie Shane)",60,"2018-11-23",0.592,0.654,8,-6.91,0,0.146,0.0337,0,0.135,0.816,128.013
"10012",1,401572,"https://api.spotify.com/v1/tracks/46CA1H0T1r7u5lDUtVveAh","FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",66,"2015-04-13",0.233,0.705,5,-6.928,1,0.0928,0.0319,6.52e-05,0.185,0.352,74.102
"10013",1,194686,"https://api.spotify.com/v1/tracks/46D0hYb1B7qiU33VtXt21W","Easy",75,"2019-10-11",0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073
"10014",1,150000,"https://api.spotify.com/v1/tracks/46eK1kembooWblMi7M7yLM","Look at Me Now",70,"2017-07-01",0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075
"10015",1,365466,"https://api.spotify.com/v1/tracks/46eu3SBuFCXWsPT39Yg3tJ","Don't Stop 'Til You Get Enough - Single Version",72,"1979-08-10",0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881
"10016",1,211599,"https://api.spotify.com/v1/tracks/46g9swUzOuv9CwYTWgciRZ","Havin My Way (feat. Lil Durk)",51,"2020-03-04",0.801,0.733,6,-5.074,0,0.084,0.26,0,0.111,0.667,127.07
"10017",1,199221,"https://api.spotify.com/v1/tracks/46gwMD8DJO8B6jy2C3hEeZ","Pretty Sad",52,"2019-03-01",0.585,0.619,8,-6.643,1,0.0286,0.0824,2.57e-06,0.0996,0.337,100.045
"10018",1,196480,"https://api.spotify.com/v1/tracks/46HdsiK0uR26B2dY9QPzda","Deja vu",67,"2017-02-24",0.732,0.801,9,-3.859,1,0.0327,0.39,0,0.31,0.824,123.981
"10019",1,246453,"https://api.spotify.com/v1/tracks/46HSR9UPHXZxeR7EUvFERG","Sé Que Te Amo",53,"2002-06-01",0.851,0.5,11,-8.789,0,0.043,0.222,0.000931,0.15,0.767,148.015
"10020",1,181739,"https://api.spotify.com/v1/tracks/46IdjlVO3EmaMqooXZ1Hcu","Wat U Mean (Aye, Aye, Aye)",52,"2016-03-04",0.923,0.599,6,-4.888,1,0.238,0.07,1.23e-06,0.0951,0.667,138.024
"10021",1,192053,"https://api.spotify.com/v1/tracks/46Kcradxrva9Dny4lHU1b3","Miss Jackson (feat. LOLO)",66,"2013-10-04",0.642,0.873,2,-5.821,1,0.0551,0.00394,0,0.175,0.662,82.002
"10022",1,242253,"https://api.spotify.com/v1/tracks/46lDwmVShRt9IztCjZsawQ","Volveré - Versión Original [Remasterizada]",65,"1975-07-01",0.5,0.418,7,-11.237,1,0.0324,0.872,1.66e-05,0.232,0.459,120.078
"10023",1,227073,"https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo","Runaway (U & I)",73,"2015-06-05",0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008
"10024",1,261120,"https://api.spotify.com/v1/tracks/46LI9mnlQ8fJHH47ioBubg","When You Say Nothing At All",62,"1994",0.509,0.242,3,-13.353,1,0.0291,0.714,0.000365,0.127,0.448,169.642
"10025",1,244626,"https://api.spotify.com/v1/tracks/46lIt6GmL0VkkbuUyGDbCs","Got Money",59,"2008-01-01",0.692,0.661,7,-4.847,1,0.123,0.00188,0,0.676,0.703,82.479
"10026",1,264483,"https://api.spotify.com/v1/tracks/46lvmzK8wxAy66tjzXXSh0","Tal Vez",74,"2019-04-03",0.849,0.655,8,-2.899,1,0.106,0.266,0,0.0781,0.76,161.966
"10027",1,226858,"https://api.spotify.com/v1/tracks/46Lx5epWOQBA3J86ovnxmV","Workin Out",63,"2018-11-26",0.818,0.57,10,-8.067,0,0.285,0.384,0.000102,0.19,0.561,126.938
"10028",1,177214,"https://api.spotify.com/v1/tracks/46m2YGPkirGvOPnZUwo16n","Free Ziggy",41,"2019-07-30",0.766,0.622,10,-9.937,0,0.355,0.107,0,0.191,0.593,165.435
"10029",1,212821,"https://api.spotify.com/v1/tracks/46mT9NR7N9Zf5MolcrBgE3","Chrome Heart Tags",79,"2020-03-06",0.703,0.768,0,-4.055,1,0.0655,0.541,0,0.105,0.572,70.055
"10030",1,200400,"https://api.spotify.com/v1/tracks/46mVyGyrRLWHjKEU4W023C","JOLT",60,"2018-07-06",0.664,0.551,2,-8.191,0,0.0664,0.387,6.1e-06,0.11,0.42,100.089
"10031",1,284760,"https://api.spotify.com/v1/tracks/46n2EGFnPC3tzWCN1Aqe26","This I Promise You",69,"2000-03-21",0.55,0.587,2,-6.279,1,0.0329,0.354,0,0.128,0.466,165.975
"10032",1,207272,"https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR","This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)",66,"2016-05-13",0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169
"10033",1,149100,"https://api.spotify.com/v1/tracks/46NtTrw3nanFwCDuItNAEV","Te Quiero Asi",52,"2018-12-20",0.501,0.523,0,-4.031,1,0.0649,0.418,0,0.0921,0.914,200.103
"10034",1,323517,"https://api.spotify.com/v1/tracks/46nYeZImWSsOebaCUrfEW1","La Leyenda del Hada y el Mago",59,"2011-06-24",0.421,0.904,1,-6.215,1,0.0517,0.00306,0,0.097,0.255,113.997
"10035",1,219213,"https://api.spotify.com/v1/tracks/46ReZjLTWpWQo6U7g3m2Qg","Northern Redneck",58,"2016-09-16",0.616,0.756,6,-5.52,1,0.0273,0.0188,0,0.358,0.609,78.944
"10036",1,220866,"https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz","Down Under",72,"1996-02-01",0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231
"10037",1,211306,"https://api.spotify.com/v1/tracks/46T4kFAJhktK0mPqRHnh5p","Family Table",47,"2017-05-12",0.403,0.745,1,-6.534,0,0.0858,0.0292,0,0.0985,0.644,186.241
"10038",1,161097,"https://api.spotify.com/v1/tracks/46Tv12SmtB6nRyGck0pGfh","Anti Social",48,"2018-02-23",0.924,0.512,1,-6.965,1,0.268,0.00194,0,0.159,0.199,107.981
"10039",1,127826,"https://api.spotify.com/v1/tracks/46W9iEjOg5nkMvb6lo4Jwz","Don’t Give Up On Me Now (with Julie Bergan)",62,"2019-05-10",0.687,0.706,4,-5.357,1,0.0459,0.091,0,0.124,0.27,115.268
"10040",2,418506,"https://api.spotify.com/v1/tracks/46X8c9qJzpBLYcos3OX0CE","The Zone",61,"2012-01-01",0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.101,0.254,139.886
"10041",1,208728,"https://api.spotify.com/v1/tracks/46ydq5g3k17iLJs3qMDvO6","Hurts So Good",67,"2016-05-20",0.672,0.625,7,-5.068,0,0.0468,0.0774,0,0.0934,0.424,120.037
"10042",1,233962,"https://api.spotify.com/v1/tracks/46za9pKXWkesH9DCrBbtNU","Low",63,"2018-04-28",0.746,0.438,4,-7.016,0,0.0326,0.689,0.103,0.126,0.042,119.991
"10043",1,218866,"https://api.spotify.com/v1/tracks/46ZfPS5VpSQVU5gb82hg3K","Anything Goes",63,"2014-10-14",0.458,0.976,0,-3.791,1,0.0459,0.00182,0,0.193,0.76,154.007
"10044",1,205525,"https://api.spotify.com/v1/tracks/46zMfAycgHfH8mq7cm25zX","Quite Like You",52,"2016-05-20",0.898,0.409,8,-11.409,1,0.0842,0.226,0.0638,0.114,0.69,124.082
"10045",1,152293,"https://api.spotify.com/v1/tracks/474uVhyGgK5MtY9gMcDgGl","It's Called: Freefall",64,"2018-04-06",0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944
"10046",1,207013,"https://api.spotify.com/v1/tracks/475jSz0H6U3duJyNiDS0tT","Right Now (feat. Pi'erre Bourne)",61,"2018-05-11",0.687,0.604,6,-5.005,0,0.0663,0.139,0,0.203,0.308,78.487
"10047",1,117124,"https://api.spotify.com/v1/tracks/475XgTfxSfUpdTiGd8imrD","Zeiniten",49,"2020-01-19",0.873,0.366,0,-14.057,1,0.1,0.00725,0.47,0.0839,0.3,111.303
"10048",1,225106,"https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm","New Soul",58,"2007-10-22",0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001
"10049",1,126120,"https://api.spotify.com/v1/tracks/476QHG5G8xxNI9VHTBFfjp","Ghostride",60,"2019-06-14",0.665,0.351,2,-9.425,1,0.0278,0.515,0.798,0.109,0.45,87.054
"10050",1,304746,"https://api.spotify.com/v1/tracks/4777sGsOdoM89vPH3CVoLe","Mayor Que Yo 3",63,"2015-10-23",0.715,0.964,1,-3.176,0,0.162,0.0985,0,0.291,0.535,91.975
